video,method,observation_class,q_obs_mean,q_obs_median,q_dyn_raw_mean,q_dyn_raw_median,q_dyn_mean,q_dyn_median,q_osc_mean,q_osc_median,obs_osc_support_mean,obs_osc_support_median,obs_full_support_mean,obs_full_support_median,obs_nonosc_need_mean,obs_nonosc_need_median,obs_nonosc_need_eff_mean,obs_nonosc_need_eff_median,residual_prior_mean,residual_prior_median,aper_drive_mean,aper_drive_median,helper_trust_mean,helper_trust_median,helper_bias_conf_mean,helper_bias_conf_median,pi_mean,pi_median,lambda_mean,lambda_median,lambda_lt095_frac,nu_mean,nu_median,R_mean,R_median,helper_mismatch_mean,helper_mismatch_median,freq_rescue_active_frac,output_rate_blend_active_frac,obs_fit_corr,obs_fit_rmse,obs_lag_sec,obs_g_h1,obs_g_h2,obs_g_b,obs_g_r,Qosc_scale_mean,Qaper_scale_mean,baseline_energy_ratio,residual_energy_ratio,max_abs_zfull_minus_zosc,max_abs_zosc_causal_minus_smoothed
mahnob_3006,profile1d_consensus__parh_ossm,P1D_cons,0.9262,0.9636,0.7305,0.9533,0.4018,0.5243,0.6396,0.6411,0.9989,0.9997,0.9992,0.9997,0.0007,0.0002,0.0007,0.0002,1.0000,1.0000,0.3604,0.3589,1.0000,1.0000,0.0000,0.0000,0.9796,0.9700,1.0256,1.0000,0.0000,151.8582,200.0000,0.0391,0.0369,0.0967,0.0853,0.0000,0.0000,0.9791,0.1799,0.0000,1.0373,0.9296,0.0000,0.0000,1.2009,2.4414,0.0000,0.0000,0.0000,0.2232
mahnob_3008,of_farneback__parh_ossm,OF,0.9199,0.9724,0.7348,0.9556,0.7348,0.9556,0.7627,0.7548,0.8736,0.9560,0.9553,0.9942,0.1105,0.0389,0.1105,0.0389,1.0000,1.0000,0.2373,0.2452,1.0000,1.0000,0.0000,0.0000,0.9199,0.9724,1.0329,1.0000,0.0480,118.7731,200.0000,0.1768,0.0529,0.0993,0.0865,0.0021,0.3516,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3674,1.9490,0.0432,0.0882,1.4439,1.5722
mahnob_3008,of_disp_bridge__parh_ossm,OF_bridge,0.9239,0.9664,0.6002,0.6763,0.6002,0.6763,0.8820,0.9078,0.9420,0.9836,0.9982,0.9997,0.0530,0.0152,0.0530,0.0152,1.0000,1.0000,0.1180,0.0922,1.0000,1.0000,0.0000,0.0000,0.9239,0.9664,1.0290,1.0000,0.0016,151.8062,200.0000,0.0370,0.0355,0.0611,0.0501,0.0017,0.3100,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3001,1.4719,0.0352,0.0325,1.5015,1.1162
mahnob_3008,dof__parh_ossm,DoF,0.9269,0.9587,0.7334,0.9642,0.7334,0.9642,0.7918,0.8023,0.9141,0.9733,0.9955,0.9993,0.0786,0.0244,0.0786,0.0244,1.0000,1.0000,0.2082,0.1977,1.0000,1.0000,0.0000,0.0000,0.9269,0.9587,1.0152,1.0000,0.0165,152.1580,200.0000,0.0425,0.0364,0.1035,0.0921,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3667,1.8326,0.0201,0.0782,1.9929,2.6344
mahnob_3008,dof_disp_bridge__parh_ossm,DoF_bridge,0.9279,0.9630,0.7258,0.9507,0.7258,0.9507,0.6409,0.6351,0.9777,0.9939,0.9989,0.9996,0.0195,0.0056,0.0195,0.0056,1.0000,1.0000,0.3591,0.3649,1.0000,1.0000,0.0000,0.0000,0.9279,0.9630,1.0286,1.0000,0.0000,147.1692,200.0000,0.0391,0.0369,0.0958,0.0868,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3629,2.4364,0.0005,0.0079,0.4034,1.0885
mahnob_3008,profile1d_linear__parh_ossm,P1D_lin,0.9220,0.9668,0.7706,0.9703,0.7706,0.9703,0.6250,0.6247,0.9778,0.9909,0.9975,0.9993,0.0201,0.0083,0.0201,0.0083,1.0000,1.0000,0.3750,0.3753,1.0000,1.0000,0.0000,0.0000,0.9220,0.9668,1.0378,1.0000,0.0023,125.2941,200.0000,0.0358,0.0343,0.1085,0.0940,0.0001,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3853,2.4998,0.0140,0.0195,1.1441,0.8123
mahnob_3008,profile1d_quadratic__parh_ossm,P1D_quad,0.9233,0.9642,0.7343,0.9671,0.7343,0.9671,0.6273,0.6244,0.9971,0.9992,0.9971,0.9992,0.0020,0.0008,0.0020,0.0008,1.0000,1.0000,0.3727,0.3756,1.0000,1.0000,0.0000,0.0000,0.9233,0.9642,1.0279,1.0000,0.0041,141.9818,200.0000,0.0358,0.0343,0.1047,0.0932,0.0000,0.0000,0.9822,0.2494,0.0000,1.0012,1.0107,0.0000,0.0000,1.3671,2.4909,0.0000,0.0000,0.0000,0.5638
mahnob_3008,profile1d_cubic__parh_ossm,P1D_cub,0.9233,0.9643,0.7344,0.9666,0.7344,0.9666,0.6273,0.6248,0.9971,0.9992,0.9971,0.9992,0.0020,0.0008,0.0020,0.0008,1.0000,1.0000,0.3727,0.3752,1.0000,1.0000,0.0000,0.0000,0.9233,0.9643,1.0279,1.0000,0.0043,141.9015,200.0000,0.0358,0.0343,0.1047,0.0931,0.0000,0.0000,0.9822,0.2497,0.0000,1.0011,1.0103,0.0000,0.0000,1.3672,2.4910,0.0000,0.0000,0.0000,0.5655
mahnob_3008,profile1d_consensus__parh_ossm,P1D_cons,0.9296,0.9564,0.7915,0.9884,0.4353,0.5436,0.8147,0.8017,0.9993,0.9996,0.9993,0.9996,0.0006,0.0003,0.0006,0.0003,1.0000,1.0000,0.1853,0.1983,1.0000,1.0000,0.0000,0.0000,0.9784,0.9700,1.0108,1.0000,0.0000,173.1685,200.0000,0.0386,0.0370,0.1128,0.1033,0.0000,0.0000,0.9904,0.1898,0.0000,1.0057,1.0891,0.0000,0.0000,1.2177,1.7412,0.0000,0.0000,0.0000,0.1602
mahnob_3010,of_farneback__parh_ossm,OF,0.9178,0.9770,0.7225,0.9370,0.7225,0.9370,0.7742,0.7848,0.8652,0.9429,0.9344,0.9909,0.1081,0.0505,0.1081,0.0505,1.0000,1.0000,0.2258,0.2152,1.0000,1.0000,0.0000,0.0000,0.9178,0.9770,1.0461,1.0000,0.0628,101.4096,33.2822,0.4532,0.1360,0.0934,0.0832,0.0025,0.3522,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3613,1.9030,0.0370,0.0514,1.3233,2.1068
mahnob_3010,of_disp_bridge__parh_ossm,OF_bridge,0.9289,0.9562,0.6380,0.7530,0.6380,0.7530,0.8807,0.9020,0.9640,0.9788,0.9992,0.9997,0.0320,0.0186,0.0320,0.0186,1.0000,1.0000,0.1193,0.0980,1.0000,1.0000,0.0000,0.0000,0.9289,0.9562,1.0078,1.0000,0.0000,177.1206,200.0000,0.0395,0.0367,0.0677,0.0570,0.0019,0.2654,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3190,1.4771,0.0160,0.0149,0.6444,0.8037
mahnob_3010,dof__parh_ossm,DoF,0.9270,0.9582,0.8267,0.9991,0.8267,0.9991,0.7420,0.7029,0.9173,0.9595,0.9964,0.9990,0.0777,0.0364,0.0777,0.0364,1.0000,1.0000,0.2580,0.2971,1.0000,1.0000,0.0000,0.0000,0.9270,0.9582,1.0232,1.0000,0.0080,144.2251,200.0000,0.0390,0.0358,0.1365,0.1287,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.4133,2.0321,0.0087,0.0690,0.7317,1.5864
mahnob_3010,dof_disp_bridge__parh_ossm,DoF_bridge,0.9235,0.9696,0.6791,0.8303,0.6791,0.8303,0.8467,0.8849,0.9763,0.9889,0.9988,0.9997,0.0218,0.0101,0.0218,0.0101,1.0000,1.0000,0.1533,0.1151,1.0000,1.0000,0.0000,0.0000,0.9235,0.9696,1.0557,1.0000,0.0000,116.7863,200.0000,0.0388,0.0370,0.0842,0.0661,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3396,1.6133,0.0011,0.0176,0.5281,0.9404
mahnob_3010,profile1d_linear__parh_ossm,P1D_lin,0.9241,0.9637,0.6909,0.8965,0.6909,0.8965,0.8353,0.8632,0.9745,0.9890,0.9975,0.9991,0.0208,0.0099,0.0208,0.0099,1.0000,1.0000,0.1647,0.1368,1.0000,1.0000,0.0000,0.0000,0.9241,0.9637,1.0270,1.0000,0.0000,136.8655,200.0000,0.0461,0.0342,0.0896,0.0731,0.0011,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3454,1.6586,0.0022,0.0079,0.3555,1.4096
mahnob_3010,profile1d_quadratic__parh_ossm,P1D_quad,0.9227,0.9678,0.6903,0.9166,0.6903,0.9166,0.8399,0.8608,0.9945,0.9991,0.9972,0.9991,0.0023,0.0008,0.0023,0.0008,1.0000,1.0000,0.1601,0.1392,1.0000,1.0000,0.0000,0.0000,0.9227,0.9678,1.0310,1.0000,0.0000,130.9278,200.0000,0.0465,0.0342,0.0910,0.0756,0.0000,0.0000,0.9517,0.2433,0.0000,0.9988,1.1605,0.0000,0.0000,1.3451,1.6402,0.0000,0.0000,0.0000,1.4678
mahnob_3010,profile1d_cubic__parh_ossm,P1D_cub,0.9226,0.9678,0.6895,0.9180,0.6895,0.9180,0.8394,0.8589,0.9944,0.9991,0.9972,0.9991,0.0023,0.0008,0.0023,0.0008,1.0000,1.0000,0.1606,0.1411,1.0000,1.0000,0.0000,0.0000,0.9226,0.9678,1.0310,1.0000,0.0000,130.6879,200.0000,0.0466,0.0342,0.0909,0.0758,0.0000,0.0000,0.9518,0.2430,0.0000,0.9986,1.1597,0.0000,0.0000,1.3447,1.6423,0.0000,0.0000,0.0000,1.4720
mahnob_3010,profile1d_consensus__parh_ossm,P1D_cons,0.9273,0.9576,0.8638,0.9993,0.4751,0.5496,0.7714,0.7402,0.9986,0.9996,0.9989,0.9996,0.0009,0.0004,0.0009,0.0004,1.0000,1.0000,0.2286,0.2598,1.0000,1.0000,0.0000,0.0000,0.9790,0.9700,1.0165,1.0000,0.0000,157.6086,200.0000,0.0387,0.0367,0.1423,0.1303,0.0000,0.0000,0.9851,0.1701,0.0000,1.0063,0.9502,0.0000,0.0000,1.2375,1.9144,0.0000,0.0000,0.0000,0.2627
mahnob_3012,of_farneback__parh_ossm,OF,0.9201,0.9756,0.6431,0.8236,0.6431,0.8236,0.7709,0.7957,0.8089,0.9312,0.8784,0.9776,0.1573,0.0613,0.1573,0.0613,1.0000,1.0000,0.2291,0.2043,1.0000,1.0000,0.0000,0.0000,0.9201,0.9756,1.0304,1.0000,0.0812,106.1838,200.0000,0.8579,0.5175,0.0890,0.0668,0.0014,0.3011,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3215,1.9163,0.0246,0.0679,1.3541,2.7263
mahnob_3012,of_disp_bridge__parh_ossm,OF_bridge,0.9259,0.9641,0.6410,0.7659,0.6410,0.7659,0.6785,0.6608,0.9269,0.9645,0.9982,0.9996,0.0672,0.0332,0.0672,0.0332,1.0000,1.0000,0.3215,0.3392,1.0000,1.0000,0.0000,0.0000,0.9259,0.9641,1.0141,1.0000,0.0001,169.3376,200.0000,0.0417,0.0363,0.0725,0.0589,0.0007,0.1792,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3205,2.2858,0.0059,0.0384,0.7489,1.1060
mahnob_3012,dof__parh_ossm,DoF,0.9260,0.9655,0.6719,0.8656,0.6719,0.8656,0.6677,0.6479,0.9376,0.9829,0.9984,0.9996,0.0581,0.0147,0.0581,0.0147,1.0000,1.0000,0.3323,0.3521,1.0000,1.0000,0.0000,0.0000,0.9260,0.9655,1.0284,1.0000,0.0048,148.9501,200.0000,0.0385,0.0362,0.0859,0.0696,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3360,2.3293,0.0068,0.0484,0.9782,1.7108
mahnob_3012,dof_disp_bridge__parh_ossm,DoF_bridge,0.9247,0.9657,0.6466,0.7694,0.6466,0.7694,0.8586,0.8915,0.9720,0.9864,0.9987,0.9997,0.0259,0.0124,0.0259,0.0124,1.0000,1.0000,0.1414,0.1085,1.0000,1.0000,0.0000,0.0000,0.9247,0.9657,1.0422,1.0000,0.0000,132.7781,200.0000,0.0388,0.0369,0.0792,0.0593,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3233,1.5655,0.0106,0.0082,0.4644,0.9109
mahnob_3012,profile1d_linear__parh_ossm,P1D_lin,0.9236,0.9647,0.7163,0.9222,0.7163,0.9222,0.8304,0.8510,0.9671,0.9864,0.9979,0.9993,0.0298,0.0121,0.0298,0.0121,1.0000,1.0000,0.1696,0.1490,1.0000,1.0000,0.0000,0.0000,0.9236,0.9647,1.0308,1.0000,0.0000,142.7288,200.0000,0.0364,0.0341,0.0965,0.0792,0.0024,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3582,1.6784,0.0144,0.0270,0.7541,0.7596
mahnob_3012,profile1d_quadratic__parh_ossm,P1D_quad,0.9232,0.9647,0.7050,0.9128,0.7050,0.9128,0.8392,0.8549,0.9962,0.9991,0.9971,0.9992,0.0020,0.0008,0.0020,0.0008,1.0000,1.0000,0.1608,0.1451,1.0000,1.0000,0.0000,0.0000,0.9232,0.9647,1.0289,1.0000,0.0006,143.7370,200.0000,0.0363,0.0340,0.0965,0.0778,0.0000,0.0000,0.9398,0.3165,0.0492,0.9952,1.2913,0.0000,0.0000,1.3525,1.6433,0.0000,0.0000,0.0000,0.9343
mahnob_3012,profile1d_cubic__parh_ossm,P1D_cub,0.9231,0.9644,0.7054,0.9142,0.7054,0.9142,0.8390,0.8540,0.9962,0.9991,0.9971,0.9991,0.0020,0.0008,0.0020,0.0008,1.0000,1.0000,0.1610,0.1460,1.0000,1.0000,0.0000,0.0000,0.9231,0.9644,1.0287,1.0000,0.0006,143.9833,200.0000,0.0363,0.0340,0.0966,0.0781,0.0000,0.0000,0.9397,0.3185,0.0492,0.9954,1.2929,0.0000,0.0000,1.3527,1.6439,0.0000,0.0000,0.0000,0.9251
mahnob_3012,profile1d_consensus__parh_ossm,P1D_cons,0.9278,0.9581,0.7210,0.9202,0.7210,0.9202,0.6504,0.6418,0.9976,0.9990,0.9977,0.9990,0.0019,0.0009,0.0019,0.0009,1.0000,1.0000,0.3496,0.3582,1.0000,1.0000,0.0000,0.0000,0.9278,0.9581,1.0136,1.0000,0.0000,167.6907,200.0000,0.0389,0.0370,0.0980,0.0796,0.0000,0.0000,0.9580,0.2580,0.0328,0.9994,1.3645,0.0000,0.0000,1.3605,2.3983,0.0000,0.0000,0.0000,0.5324
mahnob_3014,of_farneback__parh_ossm,OF,0.9169,0.9721,0.6854,0.8889,0.6854,0.8889,0.7769,0.7911,0.8656,0.9505,0.9117,0.9866,0.1060,0.0443,0.1060,0.0443,1.0000,1.0000,0.2231,0.2089,1.0000,1.0000,0.0000,0.0000,0.9169,0.9721,1.0285,1.0000,0.0612,119.2140,200.0000,0.4641,0.2041,0.0914,0.0744,0.0017,0.3560,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3427,1.8924,0.0095,0.0404,1.0721,2.2869
mahnob_3014,of_disp_bridge__parh_ossm,OF_bridge,0.9305,0.9605,0.6311,0.7449,0.6311,0.7449,0.8592,0.8979,0.9542,0.9800,0.9984,0.9997,0.0424,0.0178,0.0424,0.0178,1.0000,1.0000,0.1408,0.1021,1.0000,1.0000,0.0000,0.0000,0.9305,0.9605,1.0116,1.0000,0.0000,170.9441,200.0000,0.0403,0.0368,0.0755,0.0594,0.0013,0.2654,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3155,1.5633,0.0020,0.0212,0.8893,0.9796
mahnob_3014,dof__parh_ossm,DoF,0.9239,0.9682,0.6510,0.8203,0.6510,0.8203,0.6625,0.6482,0.9667,0.9889,0.9988,0.9997,0.0306,0.0098,0.0306,0.0098,1.0000,1.0000,0.3375,0.3518,1.0000,1.0000,0.0000,0.0000,0.9239,0.9682,1.0410,1.0000,0.0000,131.0102,200.0000,0.0385,0.0367,0.0884,0.0669,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3255,2.3499,0.0150,0.0155,0.6595,1.1478
mahnob_3014,dof_disp_bridge__parh_ossm,DoF_bridge,0.9281,0.9624,0.6711,0.8469,0.6711,0.8469,0.6583,0.6435,0.9664,0.9852,0.9989,0.9996,0.0310,0.0134,0.0310,0.0134,1.0000,1.0000,0.3417,0.3565,1.0000,1.0000,0.0000,0.0000,0.9281,0.9624,1.0273,1.0000,0.0000,150.6321,200.0000,0.0390,0.0370,0.0829,0.0693,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3355,2.3666,0.0067,0.0193,0.4013,0.8089
mahnob_3014,profile1d_linear__parh_ossm,P1D_lin,0.9231,0.9686,0.7496,0.9847,0.7496,0.9847,0.6279,0.6270,0.9710,0.9863,0.9980,0.9994,0.0270,0.0122,0.0270,0.0122,1.0000,1.0000,0.3721,0.3730,1.0000,1.0000,0.0000,0.0000,0.9231,0.9686,1.0421,1.0000,0.0006,127.6147,200.0000,0.0360,0.0344,0.1057,0.1002,0.0009,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3748,2.4882,0.0036,0.0229,0.5640,0.7231
mahnob_3014,profile1d_quadratic__parh_ossm,P1D_quad,0.9237,0.9658,0.7620,0.9655,0.7620,0.9655,0.8244,0.8292,0.9981,0.9994,0.9982,0.9994,0.0014,0.0006,0.0014,0.0006,1.0000,1.0000,0.1756,0.1708,1.0000,1.0000,0.0000,0.0000,0.9237,0.9658,1.0350,1.0000,0.0000,133.1408,200.0000,0.0360,0.0344,0.1007,0.0899,0.0000,0.0000,0.9902,0.2113,0.0000,1.0048,1.0892,0.0000,0.0000,1.3810,1.7022,0.0000,0.0000,0.0000,0.4289
mahnob_3014,profile1d_cubic__parh_ossm,P1D_cub,0.9237,0.9660,0.7630,0.9653,0.7630,0.9653,0.8243,0.8289,0.9981,0.9994,0.9982,0.9994,0.0014,0.0006,0.0014,0.0006,1.0000,1.0000,0.1757,0.1711,1.0000,1.0000,0.0000,0.0000,0.9237,0.9660,1.0352,1.0000,0.0000,132.8515,200.0000,0.0360,0.0344,0.1007,0.0901,0.0000,0.0000,0.9902,0.2122,0.0000,1.0046,1.0892,0.0000,0.0000,1.3815,1.7029,0.0000,0.0000,0.0000,0.4376
mahnob_3014,profile1d_consensus__parh_ossm,P1D_cons,0.9295,0.9597,0.6620,0.8253,0.3641,0.4539,0.8630,0.8986,0.9990,0.9995,0.9991,0.9996,0.0008,0.0004,0.0008,0.0004,1.0000,1.0000,0.1370,0.1014,1.0000,1.0000,0.0000,0.0000,0.9790,0.9700,1.0074,1.0000,0.0000,179.8208,200.0000,0.0387,0.0370,0.0830,0.0660,0.0000,0.0000,0.9953,0.1713,0.0000,1.0172,1.1355,0.0000,0.0000,1.1820,1.5478,0.0000,0.0000,0.0000,0.2042
mahnob_3016,of_farneback__parh_ossm,OF,0.9193,0.9763,0.7768,0.9818,0.7768,0.9818,0.7397,0.7364,0.8576,0.9494,0.8965,0.9825,0.1084,0.0470,0.1084,0.0470,1.0000,1.0000,0.2603,0.2636,1.0000,1.0000,0.0000,0.0000,0.9193,0.9763,1.0338,1.0000,0.0611,111.8300,200.0000,1.2561,0.2717,0.1063,0.0970,0.0022,0.4318,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3884,2.0413,0.0054,0.0460,1.0679,2.8081
mahnob_3016,of_disp_bridge__parh_ossm,OF_bridge,0.9216,0.9562,0.6501,0.7200,0.6501,0.7200,0.7059,0.7286,0.9055,0.9793,0.9984,0.9997,0.0882,0.0193,0.0882,0.0193,1.0000,1.0000,0.2941,0.2714,1.0000,1.0000,0.0000,0.0000,0.9216,0.9562,1.0216,1.0000,0.0000,153.7716,200.0000,0.0382,0.0365,0.0656,0.0551,0.0008,0.1701,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3250,2.1762,0.0062,0.0457,1.2017,1.9693
mahnob_3016,dof__parh_ossm,DoF,0.9268,0.9674,0.6520,0.7689,0.6520,0.7689,0.6801,0.6695,0.9558,0.9768,0.9986,0.9996,0.0414,0.0209,0.0414,0.0209,1.0000,1.0000,0.3199,0.3305,1.0000,1.0000,0.0000,0.0000,0.9268,0.9674,1.0405,1.0000,0.0000,139.4735,200.0000,0.0384,0.0366,0.0767,0.0593,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3260,2.2796,0.0074,0.0301,0.5914,1.1108
mahnob_3016,dof_disp_bridge__parh_ossm,DoF_bridge,0.9257,0.9692,0.6924,0.8686,0.6924,0.8686,0.6657,0.6493,0.9735,0.9872,0.9989,0.9997,0.0240,0.0111,0.0240,0.0111,1.0000,1.0000,0.3343,0.3507,1.0000,1.0000,0.0000,0.0000,0.9257,0.9692,1.0310,1.0000,0.0000,145.2052,200.0000,0.0394,0.0369,0.0818,0.0696,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3462,2.3372,0.0112,0.0118,0.3754,0.6489
mahnob_3016,profile1d_linear__parh_ossm,P1D_lin,0.9246,0.9676,0.6945,0.8821,0.6945,0.8821,0.6423,0.6330,0.9774,0.9884,0.9980,0.9993,0.0200,0.0101,0.0200,0.0101,1.0000,1.0000,0.3577,0.3670,1.0000,1.0000,0.0000,0.0000,0.9246,0.9676,1.0482,1.0000,0.0000,121.5414,200.0000,0.0359,0.0340,0.0930,0.0744,0.0007,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3473,2.4310,0.0062,0.0132,0.5150,0.7994
mahnob_3016,profile1d_quadratic__parh_ossm,P1D_quad,0.9234,0.9680,0.8103,0.9970,0.4457,0.5483,0.5829,0.5922,0.9978,0.9994,0.9984,0.9994,0.0013,0.0006,0.0013,0.0006,1.0000,1.0000,0.4171,0.4078,1.0000,1.0000,0.0000,0.0000,0.9798,0.9700,1.0275,1.0000,0.0020,130.9653,200.0000,0.0360,0.0341,0.1271,0.1209,0.0000,0.0000,0.9874,0.1362,0.0000,0.9865,0.9079,0.0000,0.0000,1.2228,2.6682,0.0000,0.0000,0.0000,0.4328
mahnob_3016,profile1d_cubic__parh_ossm,P1D_cub,0.9234,0.9680,0.8092,0.9968,0.4451,0.5482,0.5831,0.5924,0.9978,0.9994,0.9984,0.9994,0.0013,0.0006,0.0013,0.0006,1.0000,1.0000,0.4169,0.4076,1.0000,1.0000,0.0000,0.0000,0.9798,0.9700,1.0275,1.0000,0.0020,131.0205,200.0000,0.0360,0.0340,0.1268,0.1198,0.0000,0.0000,0.9874,0.1358,0.0000,0.9861,0.9079,0.0000,0.0000,1.2225,2.6674,0.0000,0.0000,0.0000,0.4330
mahnob_3016,profile1d_consensus__parh_ossm,P1D_cons,0.9277,0.9642,0.7523,0.9566,0.4138,0.5261,0.6352,0.6365,0.9989,0.9998,0.9995,0.9998,0.0005,0.0002,0.0005,0.0002,1.0000,1.0000,0.3648,0.3635,1.0000,1.0000,0.0000,0.0000,0.9793,0.9700,1.0237,1.0000,0.0000,152.0276,200.0000,0.0389,0.0369,0.0988,0.0876,0.0000,0.0000,0.9944,0.0958,0.0000,1.0057,1.0526,0.0000,0.0000,1.2069,2.4591,0.0000,0.0000,0.0000,0.4481
mahnob_3018,of_farneback__parh_ossm,OF,0.9128,0.9755,0.7390,0.9293,0.7390,0.9293,0.7640,0.7755,0.8354,0.9371,0.8872,0.9781,0.1286,0.0582,0.1286,0.0582,1.0000,1.0000,0.2360,0.2245,1.0000,1.0000,0.0000,0.0000,0.9128,0.9755,1.0337,1.0000,0.0870,105.3955,200.0000,0.8054,0.3465,0.0950,0.0790,0.0018,0.3731,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3695,1.9440,0.0129,0.0488,1.0060,2.2127
mahnob_3018,of_disp_bridge__parh_ossm,OF_bridge,0.9297,0.9626,0.6361,0.7784,0.6361,0.7784,0.6703,0.6646,0.9598,0.9832,0.9991,0.9997,0.0350,0.0148,0.0350,0.0148,1.0000,1.0000,0.3297,0.3354,1.0000,1.0000,0.0000,0.0000,0.9297,0.9626,1.0177,1.0000,0.0000,168.9667,200.0000,0.0415,0.0340,0.0822,0.0618,0.0006,0.1872,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3181,2.3187,0.0052,0.0158,0.5141,1.6110
mahnob_3018,dof__parh_ossm,DoF,0.9246,0.9684,0.7145,0.9193,0.7145,0.9193,0.6709,0.6725,0.9250,0.9693,0.9981,0.9995,0.0691,0.0273,0.0691,0.0273,1.0000,1.0000,0.3291,0.3275,1.0000,1.0000,0.0000,0.0000,0.9246,0.9684,1.0313,1.0000,0.0026,142.5281,200.0000,0.0385,0.0364,0.0912,0.0788,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3572,2.3163,0.0135,0.0368,1.0153,2.0502
mahnob_3018,dof_disp_bridge__parh_ossm,DoF_bridge,0.9267,0.9622,0.6751,0.8849,0.6751,0.8849,0.6425,0.6358,0.9667,0.9819,0.9989,0.9996,0.0303,0.0165,0.0303,0.0165,1.0000,1.0000,0.3575,0.3642,1.0000,1.0000,0.0000,0.0000,0.9267,0.9622,1.0329,1.0000,0.0000,141.3741,200.0000,0.0397,0.0369,0.0933,0.0751,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3376,2.4299,0.0169,0.0232,0.6950,0.7783
mahnob_3018,profile1d_linear__parh_ossm,P1D_lin,0.9254,0.9646,0.6944,0.9096,0.6944,0.9096,0.6439,0.6349,0.9798,0.9906,0.9986,0.9994,0.0184,0.0086,0.0184,0.0086,1.0000,1.0000,0.3561,0.3651,1.0000,1.0000,0.0000,0.0000,0.9254,0.9646,1.0273,1.0000,0.0000,142.6563,200.0000,0.0362,0.0344,0.0904,0.0801,0.0003,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3472,2.4244,0.0028,0.0170,0.4257,0.5914
mahnob_3018,profile1d_quadratic__parh_ossm,P1D_quad,0.9254,0.9621,0.7054,0.9076,0.7054,0.9076,0.6370,0.6242,0.9981,0.9993,0.9985,0.9994,0.0012,0.0006,0.0012,0.0006,1.0000,1.0000,0.3630,0.3758,1.0000,1.0000,0.0000,0.0000,0.9254,0.9621,1.0311,1.0000,0.0000,146.8451,200.0000,0.0362,0.0344,0.0926,0.0786,0.0000,0.0000,0.9775,0.2191,0.0000,0.9897,1.0848,0.0000,0.0000,1.3527,2.4518,0.0000,0.0000,0.0000,0.3386
mahnob_3018,profile1d_cubic__parh_ossm,P1D_cub,0.9254,0.9623,0.7058,0.9088,0.7058,0.9088,0.6370,0.6241,0.9981,0.9993,0.9985,0.9994,0.0012,0.0006,0.0012,0.0006,1.0000,1.0000,0.3630,0.3759,1.0000,1.0000,0.0000,0.0000,0.9254,0.9623,1.0310,1.0000,0.0000,146.7099,200.0000,0.0362,0.0344,0.0926,0.0786,0.0000,0.0000,0.9775,0.2186,0.0000,0.9897,1.0844,0.0000,0.0000,1.3529,2.4518,0.0000,0.0000,0.0000,0.3374
mahnob_3018,profile1d_consensus__parh_ossm,P1D_cons,0.9276,0.9562,0.6486,0.7847,0.6486,0.7847,0.6721,0.6567,0.9983,0.9993,0.9984,0.9993,0.0014,0.0006,0.0014,0.0006,1.0000,1.0000,0.3279,0.3433,1.0000,1.0000,0.0000,0.0000,0.9276,0.9562,1.0187,1.0000,0.0000,162.4804,200.0000,0.0388,0.0369,0.0784,0.0635,0.0000,0.0000,0.9760,0.2152,0.0000,1.0000,1.3898,0.0000,0.0000,1.3243,2.3117,0.0000,0.0000,0.0000,0.4457
