video,method,family,q_obs_mean,q_obs_median,q_dyn_raw_mean,q_dyn_raw_median,q_dyn_mean,q_dyn_median,q_osc_mean,q_osc_median,obs_osc_support_mean,obs_osc_support_median,obs_full_support_mean,obs_full_support_median,obs_nonosc_need_mean,obs_nonosc_need_median,obs_nonosc_need_eff_mean,obs_nonosc_need_eff_median,residual_prior_mean,residual_prior_median,aper_drive_mean,aper_drive_median,helper_trust_mean,helper_trust_median,helper_bias_conf_mean,helper_bias_conf_median,pi_mean,pi_median,lambda_mean,lambda_median,lambda_lt095_frac,nu_mean,nu_median,R_mean,R_median,helper_mismatch_mean,helper_mismatch_median,freq_rescue_active_frac,output_rate_blend_active_frac,obs_fit_corr,obs_fit_rmse,obs_lag_sec,obs_g_h1,obs_g_h2,obs_g_b,obs_g_r,Qosc_scale_mean,Qaper_scale_mean,baseline_energy_ratio,residual_energy_ratio,max_abs_zfull_minus_zosc,max_abs_zosc_causal_minus_smoothed
cohface_36_1,profile1d_linear__parh_ossm,P1D_lin,0.9111172179305841,0.9415902799353428,0.6784261151784738,0.8689686556774359,0.6784261151784738,0.8689686556774359,0.6547556537115994,0.6503337951114043,0.9302666577339268,0.9689942303174628,0.9962055182753928,0.9985188391635257,0.06364947629583145,0.0269261020287751,,,,,,,1.0,1.0,0.0,0.0,0.9111172179305841,0.9415902799353428,1.0073269017685933,1.0,0.0,170.84208762829013,200.0,0.037566065322496366,0.03427244737087469,0.0746888569007318,0.07147496649952743,0.0016474464579901153,0.0,,,0.0,1.0,1.0,1.0,1.0,1.339213057589237,2.3809773851536025,0.05794435549954054,0.02605168561300653,0.6513141742502015,0.8077582185047811
cohface_36_1,profile1d_quadratic__parh_ossm,P1D_quad,0.8705518596805121,0.9174883989991687,0.7047485977259672,0.8677373334291762,0.7047485977259672,0.8677373334291762,0.6738994134654618,0.6804243713086735,0.9915128868482194,0.9972195610411019,0.9915453399767661,0.9973200686419498,0.006063941032604644,0.0022755501456012683,,,,,,,1.0,1.0,0.0,0.0,0.8705518596805121,0.9174883989991687,1.0053337801234996,1.0,0.03212520593080725,156.04596987552367,200.0,0.036330941014262076,0.030701747790861857,0.07662761582919629,0.07280736428735146,0.0,0.0,0.9606377475883181,0.2784306608022789,0.0,1.02074687869998,1.1669721458411486,0.0,0.0,1.3523742988629837,2.304402346138153,0.0,0.0,0.0,0.37006630774873406
cohface_36_1,profile1d_cubic__parh_ossm,P1D_cub,0.8408290742707026,0.9021594706767107,0.7041277445944233,0.8792360967825114,0.7041277445944233,0.8792360967825114,0.6707698717591122,0.6716572357211531,0.9888635179499632,0.9968800745417536,0.9888968155750708,0.9970097355964975,0.007054757618386607,0.002507281219151114,,,,,,,1.0,1.0,0.0,0.0,0.8408290742707026,0.9021594706767107,1.0059004620585847,1.0,0.045304777594728174,152.25191339855152,200.0,0.04003881850804386,0.030684053287016233,0.078559988359639,0.07327158235154049,0.0,0.0,0.9617663298824516,0.2750418909073485,0.0,1.020217458476341,1.1644473790659802,0.0,0.0,1.3520638722972116,2.3169205129635513,0.0,0.0,0.0,0.4721645332697539
cohface_36_2,of_farneback__parh_ossm,OF,0.9170773769149149,0.9751221961641151,0.5262733399011149,0.4968671266235923,0.5262733399011149,0.4968671266235923,0.8029101534302401,0.8350802052926927,0.8100433379872936,0.9319479902068275,0.9257928379953527,0.9898299594789048,0.15903873652572859,0.06037509032078958,,,,,,,1.0,1.0,0.0,0.0,0.9170773769149149,0.9751221961641151,1.0138594328793864,1.0,0.10573770491803279,117.95767872806593,200.0,1.3111699992332022,0.07723784437553963,0.053321087653982406,0.041912002397928666,0.001639344262295082,0.20737704918032787,,,0.0,1.0,1.0,1.0,1.0,1.2631366699505575,1.7883593862790397,0.0699332531926053,0.06047055328270934,1.9357078829968755,1.738076207257464
cohface_36_2,of_disp_bridge__parh_ossm,OF_bridge,0.9323573258995768,0.9626319468633178,0.4892122014688376,0.41829850119819884,0.4892122014688376,0.41829850119819884,0.8941024250906607,0.9105135610112297,0.9084867271342728,0.973346800353543,0.9950377726698927,0.99819210419971,0.08263225384845972,0.023780617287374906,,,,,,,1.0,1.0,0.0,0.0,0.9323573258995768,0.9626319468633178,1.0082112203387747,1.0,0.010655737704918032,170.61098922757967,200.0,0.05282929317885874,0.04411206878594114,0.047826646757737686,0.03512573821501197,0.002459016393442623,0.1360655737704918,,,0.0,1.0,1.0,1.0,1.0,1.2446061007344187,1.423590299637357,0.037926492833916546,0.01442225856932143,0.9091252341184948,1.404333110504612
cohface_36_2,dof__parh_ossm,DoF,0.9333531687735865,0.9577396607554186,0.7855581078460431,0.9895964519625848,0.7855581078460431,0.9895964519625848,0.6295702268202492,0.61947949560004,0.9310969613962744,0.9640055319680085,0.9945286359359614,0.997309995165822,0.06323775695761118,0.03152899679241994,,,,,,,1.0,1.0,0.0,0.0,0.9333531687735865,0.9577396607554186,1.0086170028440955,1.0,0.0,170.4874082564792,200.0,0.057849843805106625,0.052146084658022715,0.11228004079142945,0.10524852699459061,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3927790539230216,2.481719092719003,0.002297347774330181,0.1248141682601684,0.8112279663777138,1.012836325429552
cohface_36_2,profile1d_linear__parh_ossm,P1D_lin,0.932802687759824,0.963045019912898,0.571340926425198,0.5826167491815263,0.571340926425198,0.5826167491815263,0.8933676263431954,0.9330561922667568,0.9619054616814888,0.9852146309922012,0.9976781965148562,0.998844802554238,0.0338921012593145,0.012378885852819266,,,,,,,1.0,1.0,0.0,0.0,0.932802687759824,0.963045019912898,1.0098440966329791,1.0,0.0,169.00748671814793,200.0,0.04869212304355471,0.044345519085350824,0.06612557437957571,0.045725323234116946,0.002459016393442623,0.0,,,0.0,1.0,1.0,1.0,1.0,1.285670463212599,1.4265294946272182,0.04171083166689845,0.01074351116925871,0.48741081929978414,0.6998600885697359
cohface_36_2,profile1d_quadratic__parh_ossm,P1D_quad,0.9274953796122317,0.9738210528069744,0.5525023382672377,0.5862973233327762,0.5525023382672377,0.5862973233327762,0.8869901199390452,0.9070766873842103,0.9816877027707177,0.9977449558157842,0.9899991674541486,0.9978576575961933,0.008398933806661997,0.0019795819508424684,,,,,,,1.0,1.0,0.0,0.0,0.9274953796122317,0.9738210528069744,1.0131673495514466,1.0,0.020491803278688523,153.1196383076686,200.0,0.06929176654715753,0.04510054222537188,0.05351495931480066,0.0459712679558245,0.0,0.0,0.9866790434442207,0.22670187539405548,0.0,0.9795358376151183,0.8799745240756903,0.0,0.0,1.276251169133619,1.4520395202438192,0.0,0.0,0.0,1.3360752827421525
cohface_36_2,profile1d_cubic__parh_ossm,P1D_cub,0.9254418539871062,0.9742267971502407,0.5621843616653454,0.5795742024823951,0.5621843616653454,0.5795742024823951,0.8813773309929369,0.8988987849148594,0.978276848230413,0.9977099876650508,0.9873557172760912,0.9978844227540405,0.010400258620685011,0.0020242333814701197,,,,,,,1.0,1.0,0.0,0.0,0.9254418539871062,0.9742267971502407,1.0124671665387324,1.0,0.03114754098360656,154.10006999958873,200.0,0.07853969338208952,0.045140939115477646,0.05316233718925554,0.04702931570469921,0.0,0.0,0.9866452305430783,0.2325026471354312,0.0,0.9765163764376242,0.8524868336871514,0.0,0.0,1.2810921808326727,1.4744906760282523,0.0,0.0,0.0,1.4801469617962306
cohface_36_3,of_farneback__parh_ossm,OF,0.8938476420137105,0.9698234249139517,0.4660131066688504,0.40281280823482146,0.4660131066688504,0.40281280823482146,0.8195150173150199,0.8429898143872745,0.7831288765639423,0.861909521581756,0.9211646840402182,0.9884836787683915,0.1766344235461737,0.09654667569366082,,,,,,,1.0,1.0,0.0,0.0,0.8938476420137105,0.9698234249139517,1.0329634101251455,1.0,0.09142857142857143,95.2871347505805,10.69739229160978,0.2729533825390458,0.1582608884821007,0.04363954148698706,0.03857356206922355,0.0016326530612244899,0.21877551020408162,,,0.0,1.0,1.0,1.0,1.0,1.2330065533344252,1.7219399307399206,0.006436386741950895,0.035189760453901035,0.8676593182329886,1.7023240573183487
cohface_36_3,of_disp_bridge__parh_ossm,OF_bridge,0.9255914293791722,0.9630498384174248,0.4469013619503468,0.30401945354730686,0.4469013619503468,0.30401945354730686,0.7063594955636773,0.683426788908513,0.9007597017692948,0.9714921616859138,0.9963896959339817,0.9987961864611162,0.09239714354603545,0.025800532720564595,,,,,,,1.0,1.0,0.0,0.0,0.9255914293791722,0.9630498384174248,1.0134121260921087,1.0,0.0,159.81137825321437,200.0,0.04662015500318838,0.042566228481172,0.04478604314173631,0.030402464020445497,0.0024489795918367346,0.006530612244897959,,,0.0,1.0,1.0,1.0,1.0,1.2234506809751733,2.174562017745291,0.05584471657524085,0.02969722886447968,0.999096907829446,1.146566823128285
cohface_36_3,dof__parh_ossm,DoF,0.9283580128858724,0.9625440502798899,0.7190337030064202,0.9001267507268351,0.7190337030064202,0.9001267507268351,0.8350375137536623,0.866221137727776,0.9681543678767234,0.9907270786510286,0.9957513644258836,0.9980142711757344,0.027986678746688365,0.007754560520814691,,,,,,,1.0,1.0,0.0,0.0,0.9283580128858724,0.9625440502798899,1.0147469466606676,1.0,0.0,157.13635876596007,200.0,0.055083646744037096,0.05016711590770924,0.1061868931251426,0.07393860647687141,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,1.35951685150321,1.6598499449853508,0.025410238851332943,0.008986546822404308,0.48915943879914814,0.7359042887654486
