robust_method,trial_key,video,data_file,time_mae,time_rmse,time_ccc,time_dtw,time_snr,freq_mae,freq_rmse,freq_r,freq_snr,freq_kl,diag_fail_total,diag_nis_mean,diag_nis_pass,diag_nis_overstrict,diag_nis_truefail,base,variant,baseline_method,baseline_time_mae,baseline_freq_mae,baseline_fail_total,baseline_nis_truefail,q_vis_mean,q_drift_mean,q_out_mean,q_harm_mean,q_burst_rate,alpha_R_mean,alpha_Q_mean,g_t_mean,g_z_eff_mean,lambda_mean,instability_u,delta_time_mae,delta_freq_mae,delta_fail_total,delta_nis_truefail,better_time,better_freq,better_dual
of_farneback__robust_ossm_ekf,33_0,cohface_33_0,data/cohface_33_0.pkl,0.54,0.7,0.75,0.3574732318499404,3.058122015577589,0.15,0.22,0.99,8.071713595996274,0.19848084,0.0032894736842105,1.3659968219329937,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.53,0.15,,,0.775672820338768,0.1766693001491374,0.3203920642141558,0.4854107378307182,0.0106907894736842,1.8448913291797688,1.335671670283361,0.5728351591075106,0.2811474003696558,0.998119571126502,0.4565937556300394,0.010000000000000009,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,33_0,cohface_33_0,data/cohface_33_0.pkl,0.74,0.95,0.54,0.4255627626742038,0.4744872217144352,1.75,1.93,0.48,4.49237604629876,0.14303051,0.2861842105263157,0.1624184723046429,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.72,1.76,,,0.775672820338768,0.1766693001491374,0.3645233720450632,0.4196139986268725,0.006578947368421,1.6777895006186825,1.335671670283361,0.6122151255183385,0.3061868633873309,1.0729282638615465,0.4755474059499181,0.020000000000000018,-0.010000000000000009,,,0.0,1.0,0.0
profile1d_linear__robust_ossm_ekf,33_0,cohface_33_0,data/cohface_33_0.pkl,0.75,0.97,0.54,0.5159540035672833,0.3250569038185049,0.79,0.91,0.86,3.1278156106144075,0.1438052,0.0970394736842105,1.9152853352999275,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.66,0.66,,,0.775672820338768,0.1766693001491374,0.3796380408641115,0.4382903342952131,0.0189144736842105,1.787816110090599,1.335671670283361,0.5813585394713594,0.2827251170618945,0.9935974979345528,0.560702013755653,0.08999999999999997,0.13,,,0.0,0.0,0.0
profile1d_quadratic__robust_ossm_ekf,33_0,cohface_33_0,data/cohface_33_0.pkl,0.47,0.62,0.81,0.3539536196937963,4.161690730380072,0.21,0.25,0.99,12.25910959992372,0.13375676,0.1661184210526315,1.629136080614416,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.49,0.25,,,0.775672820338768,0.1766693001491374,0.3119629186097306,0.4474106725966553,0.0032894736842105,1.64842120857357,1.335671670283361,0.5713859817916787,0.2887179776140836,0.9905246180662218,0.39079305545787696,-0.020000000000000018,-0.04000000000000001,,,1.0,1.0,1.0
profile1d_cubic__robust_ossm_ekf,33_0,cohface_33_0,data/cohface_33_0.pkl,0.47,0.62,0.8,0.3539957447286515,4.116617754805477,0.21,0.26,0.99,12.059228701036725,0.13967185,0.0616776315789473,0.9841000065887175,1.0,0.0,0.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.49,0.26,,,0.775672820338768,0.1766693001491374,0.3123234336061406,0.4547213893226714,0.0049342105263157,1.890059724862988,1.335671670283361,0.557747661921568,0.2786652551575372,1.0793174892457231,0.4022121251112697,-0.020000000000000018,-0.05000000000000002,,,1.0,1.0,1.0
of_farneback__robust_ossm_ekf,27_3,cohface_27_3,data/cohface_27_3.pkl,0.43,0.54,0.86,0.384984099380688,5.488891416281812,0.13,0.15,0.98,10.31916313900089,0.06865432,0.0008097165991902,0.711768990450356,0.0,1.0,0.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.42,0.13,,,0.4852221095146399,0.2530443840322482,0.2942095832721378,0.476243180111299,0.0064777327935222,1.9997006498934424,1.4807843296612715,0.5617271781677866,0.271389238257664,1.0244010305573126,0.5667096652555631,0.010000000000000009,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,27_3,cohface_27_3,data/cohface_27_3.pkl,0.68,0.92,0.58,0.3946788639308275,0.786253555610047,1.16,1.98,0.41,7.791952436226016,0.10872631,0.3263157894736842,0.1817793509660939,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.69,1.33,,,0.4852221095146399,0.2530443840322482,0.3263228940051279,0.408138736407192,0.0048582995951417,1.6710295780412263,1.4807843296612715,0.5153484923953351,0.2520527579282044,1.071382188219998,0.5740224821966259,-0.009999999999999898,-0.17000000000000015,,,1.0,1.0,1.0
profile1d_linear__robust_ossm_ekf,27_3,cohface_27_3,data/cohface_27_3.pkl,0.63,0.82,0.67,0.4827426012053919,1.8293536728948545,0.42,0.76,0.11,4.63729253178051,0.12051499,0.020242914979757,1.6054382669132878,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.63,0.42,,,0.4852221095146399,0.2530443840322482,0.3816082918195271,0.3758977907606263,0.0242914979757085,1.749242068173677,1.4807843296612715,0.5934873850718846,0.3291380155957176,0.999036705943014,0.7246172983166147,0.0,0.0,,,0.0,0.0,0.0
profile1d_quadratic__robust_ossm_ekf,27_3,cohface_27_3,data/cohface_27_3.pkl,0.33,0.41,0.92,0.3014352161312414,7.743118843431471,0.08,0.11,0.99,13.175599374747058,0.12234049,0.020242914979757,0.2876628795212353,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.34,0.1,,,0.4852221095146399,0.2530443840322482,0.2566815055429296,0.4952460867621706,0.0,1.786820440818676,1.4807843296612715,0.6077965255753653,0.2667498974014533,1.0569602493039811,0.48935714865075947,-0.010000000000000009,-0.020000000000000004,,,1.0,1.0,1.0
profile1d_cubic__robust_ossm_ekf,27_3,cohface_27_3,data/cohface_27_3.pkl,0.33,0.41,0.92,0.3003394686105347,7.766870549301812,0.08,0.11,0.99,13.147746009528069,0.12270199,0.0,0.2386662544234377,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.34,0.1,,,0.4852221095146399,0.2530443840322482,0.2568668541738648,0.4969335581979962,0.0,1.9691326798965592,1.4807843296612715,0.5776006332972657,0.2529475872942966,1.1886258614119316,0.49066166415466045,-0.010000000000000009,-0.020000000000000004,,,1.0,1.0,1.0
of_farneback__robust_ossm_ekf,16_3,cohface_16_3,data/cohface_16_3.pkl,0.5,0.62,0.81,0.3528263861112748,4.114389214632885,0.11,0.13,0.96,10.503695898474756,0.28035775,0.002442996742671,1.1024295869888003,0.0,1.0,0.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.5,0.11,,,0.5701281292647439,0.1428994021034415,0.3578346475783467,0.5085135172742985,0.00814332247557,1.9662400582507225,1.2715088639965388,0.5772595956462016,0.274722355837896,1.0097372335558286,0.5806216631408011,0.0,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,16_3,cohface_16_3,data/cohface_16_3.pkl,0.79,0.99,0.51,0.432642771762527,0.1815696170911387,3.81,5.74,0.46,7.960720072290673,0.3007636,0.3110749185667752,0.2035877411917558,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.69,0.3,,,0.5701281292647439,0.1428994021034415,0.3590321129171333,0.4828845091728866,0.005700325732899,1.6945705668934383,1.2715088639965388,0.558490394258045,0.2465036622276919,1.0691707838979154,0.5611901231121357,0.10000000000000009,3.5100000000000002,,,0.0,0.0,0.0
profile1d_linear__robust_ossm_ekf,16_3,cohface_16_3,data/cohface_16_3.pkl,0.39,0.46,0.89,0.2987903913238414,6.710159389739145,0.2,0.24,0.89,12.802576951568147,0.053360984,0.0464169381107491,0.9989695362180366,1.0,0.0,0.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.39,0.23,,,0.5701281292647439,0.1428994021034415,0.3838212730434703,0.4778495053871136,0.000814332247557,1.6399887181553874,1.2715088639965388,0.6525396433294066,0.2858514751186898,1.0108200353593786,0.580441915923717,0.0,-0.03,,,0.0,1.0,0.0
profile1d_quadratic__robust_ossm_ekf,16_3,cohface_16_3,data/cohface_16_3.pkl,0.33,0.41,0.92,0.2803389186303747,7.761339424188765,0.15,0.2,0.93,17.340266703571757,0.017067792,0.0781758957654723,1.8585159364808044,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.31,0.17,,,0.5701281292647439,0.1428994021034415,0.3921123735845639,0.4405058246244312,0.01628664495114,1.8696235487048145,1.2715088639965388,0.526204945305937,0.2313477058171109,0.9867015537463338,0.6335799635828887,0.020000000000000018,-0.020000000000000018,,,0.0,1.0,0.0
profile1d_cubic__robust_ossm_ekf,16_3,cohface_16_3,data/cohface_16_3.pkl,0.36,0.45,0.9,0.2895041686969721,6.926448160436303,0.16,0.2,0.92,16.35461690711984,0.019823406,0.1685667752442996,1.4412904885316766,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.32,0.16,,,0.5701281292647439,0.1428994021034415,0.3865452600476347,0.4536459636330943,0.018729641693811,2.15298611359746,1.2715088639965388,0.5043500474443205,0.2252538395731746,1.0297709921563076,0.6416549619214008,0.03999999999999998,0.0,,,0.0,0.0,0.0
of_farneback__robust_ossm_ekf,24_2,cohface_24_2,data/cohface_24_2.pkl,0.28,0.37,0.93,0.2721072415457676,8.759502272842708,0.07,0.1,1.0,10.102359196275062,0.10421249,0.0,0.1145316107626223,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.28,0.07,,,0.5230223353942671,0.2332704714131053,0.2834078741853799,0.0985676076583998,0.0,1.9413676905425987,1.4432138956849003,0.5859069762645858,0.4885599114804498,1.0533235396758114,0.2705077230037052,0.0,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,24_2,cohface_24_2,data/cohface_24_2.pkl,0.74,0.94,0.55,0.4555482990689348,0.6148125282270396,2.25,2.64,0.01,5.690694787208004,0.56947327,0.0099009900990099,0.1439992825387958,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.7,1.96,,,0.5230223353942671,0.2332704714131053,0.2930522330718337,0.394604858091781,0.0057755775577557,1.5665082515011175,1.4432138956849003,0.5670855262430613,0.2584907323465537,1.074588988210334,0.48387961404819024,0.040000000000000036,0.29000000000000004,,,0.0,0.0,0.0
profile1d_linear__robust_ossm_ekf,24_2,cohface_24_2,data/cohface_24_2.pkl,0.3,0.37,0.93,0.2987753559206128,8.633500885553202,0.08,0.1,1.0,14.36136406892371,0.13491866,0.0932343234323432,0.07161135367572,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.3,0.08,,,0.5230223353942671,0.2332704714131053,0.2751506781005791,0.0646708070391488,0.0,1.5727589337590149,1.4432138956849003,0.6379607945256228,0.5412329247961891,1.06924280545798,0.24477592039158036,0.0,0.0,,,0.0,0.0,0.0
profile1d_quadratic__robust_ossm_ekf,24_2,cohface_24_2,data/cohface_24_2.pkl,0.25,0.32,0.95,0.2523634494628723,10.067186004658176,0.05,0.08,1.0,11.95930203829817,0.102442876,0.0074257425742574,0.089302820606192,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.27,0.06,,,0.5230223353942671,0.2332704714131053,0.2793662518690676,0.0545955847710918,0.0,1.8374669792021512,1.4432138956849003,0.5542688777405776,0.4765712262261416,1.073075248227967,0.2518424426394243,-0.020000000000000018,-0.009999999999999995,,,1.0,1.0,1.0
profile1d_cubic__robust_ossm_ekf,24_2,cohface_24_2,data/cohface_24_2.pkl,0.25,0.31,0.95,0.2493141100631616,10.15792603205546,0.05,0.08,1.0,11.80975129574479,0.095905006,0.009075907590759,0.0893727898709587,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.27,0.06,,,0.5230223353942671,0.2332704714131053,0.280997409795324,0.0611499913990936,0.0,2.0476924320687213,1.4432138956849003,0.5233146403793595,0.4471037340377888,1.2289135234802326,0.2545767356226949,-0.020000000000000018,-0.009999999999999995,,,1.0,1.0,1.0
of_farneback__robust_ossm_ekf,35_0,cohface_35_0,data/cohface_35_0.pkl,0.78,1.03,0.48,0.5323774318006744,-0.1929059813777099,1.25,2.08,0.67,4.033094491947376,0.39433187,0.3724696356275304,1.486458410686329,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.78,1.24,,,0.4861551597921943,0.1566653637621286,0.3907353242171384,0.3969768810242841,0.0121457489878542,2.319761461907956,1.2976641911480442,0.4587644630744718,0.2403828090908367,0.999255008711016,0.6341376093543903,0.0,0.010000000000000009,,,0.0,0.0,0.0
dof__robust_ossm_ekf,35_0,cohface_35_0,data/cohface_35_0.pkl,0.7,1.0,0.51,0.4100411005868259,0.0966995285193377,0.63,1.01,0.12,8.800187930726585,0.101770945,0.5246963562753036,0.1681737491409383,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.68,0.6,,,0.4861551597921943,0.1566653637621286,0.3064488213425546,0.4062143665914798,0.0024291497975708,1.6490862684118124,1.2976641911480442,0.514749739395787,0.2322863791449178,1.0722674808147543,0.45983512595304876,0.019999999999999907,0.030000000000000027,,,0.0,0.0,0.0
profile1d_linear__robust_ossm_ekf,35_0,cohface_35_0,data/cohface_35_0.pkl,0.88,1.11,0.4,0.5545507986206117,-0.8122134393239702,2.49,3.05,0.09,3.3604769911919004,0.8353766,0.0825910931174089,2.055610343896425,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.79,1.29,,,0.4861551597921943,0.1566653637621286,0.3972154193228885,0.3001635064361578,0.0291497975708502,1.8652498432799127,1.2976641911480442,0.5352117268567369,0.3112616788629361,0.9861884186674372,0.6399151975845855,0.08999999999999997,1.2000000000000002,,,0.0,0.0,0.0
profile1d_quadratic__robust_ossm_ekf,35_0,cohface_35_0,data/cohface_35_0.pkl,0.75,0.94,0.57,0.5761659810908774,0.681774636971114,0.44,1.3,0.49,6.151679200174326,0.20078553,0.1562753036437247,1.8153763387349484,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.69,0.31,,,0.4861551597921943,0.1566653637621286,0.3712431265091913,0.3300444598792764,0.0210526315789473,2.341482922276618,1.2976641911480442,0.3528556452111714,0.1971091058687339,0.9845661760477716,0.5972936332896439,0.06000000000000005,0.13,,,0.0,0.0,0.0
profile1d_cubic__robust_ossm_ekf,35_0,cohface_35_0,data/cohface_35_0.pkl,0.76,0.95,0.57,0.5851377285576853,0.63832984929503,0.64,1.58,0.47,5.831299512756016,0.21929255,0.3214574898785425,1.3655803215467848,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.8,1.54,,,0.4861551597921943,0.1566653637621286,0.3738034199063246,0.3346871135761091,0.0170040485829959,2.647538947877576,1.2976641911480442,0.3323558666441478,0.1917158096040831,1.0511094778112164,0.5882970764582797,-0.040000000000000036,-0.9,,,1.0,1.0,1.0
of_farneback__robust_ossm_ekf,20_3,cohface_20_3,data/cohface_20_3.pkl,0.33,0.43,0.91,0.3271897338193639,7.40358793628162,0.19,0.24,0.98,9.297621485916366,0.02808882,0.0,0.5596932589914236,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.31,0.19,,,0.6083839522213009,0.2142082534402576,0.2719631160361498,0.2087392903181034,0.0024813895781637,1.872820536332068,1.4069956815364897,0.5833075407949319,0.4403517309036581,1.029828311762649,0.2767280204094997,0.020000000000000018,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,20_3,cohface_20_3,data/cohface_20_3.pkl,0.55,0.67,0.76,0.427903286589085,3.4877535979450207,0.97,1.83,0.51,4.455263551228098,0.12828268,0.1563275434243176,0.2019523975363757,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.45,0.85,,,0.6083839522213009,0.2142082534402576,0.33203279842215,0.2981463994353538,0.0033085194375516,1.634254474494078,1.4069956815364897,0.5768815834304633,0.3050980739205982,1.0706749419593586,0.43335095571912996,0.10000000000000003,0.12,,,0.0,0.0,0.0
profile1d_linear__robust_ossm_ekf,20_3,cohface_20_3,data/cohface_20_3.pkl,0.62,0.77,0.71,0.5682639429162467,2.29834553826971,0.35,0.79,0.76,3.5478749748710183,0.14413798,0.0041356492969396,1.184348835571756,0.0,1.0,0.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.51,0.21,,,0.6083839522213009,0.2142082534402576,0.3196889426984634,0.2576521566556647,0.0206782464846981,1.8929278596446883,1.4069956815364897,0.4977611194899329,0.3127436430758318,1.0147251778112305,0.45755252155445436,0.10999999999999999,0.13999999999999999,,,0.0,0.0,0.0
profile1d_quadratic__robust_ossm_ekf,20_3,cohface_20_3,data/cohface_20_3.pkl,0.23,0.32,0.95,0.2297672750874608,9.899383664133524,0.1,0.13,1.0,10.920414906938092,0.029073175,0.0,0.4013613119227428,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.22,0.17,,,0.6083839522213009,0.2142082534402576,0.2633577198528816,0.2078125177451407,0.0,1.7377937095452831,1.4069956815364897,0.5756133044866343,0.4394837087523496,1.0493587909832556,0.25193677575929535,0.010000000000000009,-0.07,,,0.0,1.0,0.0
profile1d_cubic__robust_ossm_ekf,20_3,cohface_20_3,data/cohface_20_3.pkl,0.24,0.33,0.95,0.2331658501249321,9.773506612943732,0.1,0.13,1.0,10.860188489903855,0.029333938,0.0016542597187758,0.3277138737884423,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.22,0.17,,,0.6083839522213009,0.2142082534402576,0.2639351617656193,0.2074588609772279,0.0,1.9342567446376475,1.4069956815364897,0.5452899862207634,0.4153767392076398,1.170497335842333,0.2526964533828522,0.01999999999999999,-0.07,,,0.0,1.0,0.0
of_farneback__robust_ossm_ekf,19_3,cohface_19_3,data/cohface_19_3.pkl,0.42,0.52,0.87,0.3582280529972542,5.737093772444718,0.17,0.19,0.96,7.006026267621416,0.12175031,0.0008264462809917,0.6098980442526163,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.43,0.17,,,0.5558001778272176,0.2436227986776859,0.2932239805520849,0.3063005673307338,0.0066115702479338,2.054987394938116,1.4628833174876037,0.5368786552957068,0.3464962310452755,1.0277910365624938,0.4293267595466058,-0.010000000000000009,0.0,,,1.0,0.0,0.0
dof__robust_ossm_ekf,19_3,cohface_19_3,data/cohface_19_3.pkl,0.5,0.67,0.77,0.4806031513599993,3.464027148413513,0.21,0.25,0.81,8.683707887870131,0.082279325,0.0297520661157024,0.0805918577142498,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.49,0.23,,,0.5558001778272176,0.2436227986776859,0.2836865341421822,0.4100210238360612,0.0057851239669421,1.628325389374104,1.4628833174876037,0.5462817397168183,0.2664904097842625,1.0804644546682516,0.4711535200346278,0.010000000000000009,-0.020000000000000018,,,0.0,1.0,0.0
profile1d_linear__robust_ossm_ekf,19_3,cohface_19_3,data/cohface_19_3.pkl,0.4,0.54,0.85,0.3252886503118973,5.332809576811711,0.24,0.27,0.91,10.196424103256112,0.052534234,0.0,0.5094053735892147,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.37,0.2,,,0.5558001778272176,0.2436227986776859,0.2827477874508494,0.3391940545487099,0.0016528925619834,1.575585386701374,1.4628833174876037,0.6411740400640009,0.4186752019939624,1.0403430381240526,0.4115135186939822,0.030000000000000027,0.03999999999999998,,,0.0,0.0,0.0
profile1d_quadratic__robust_ossm_ekf,19_3,cohface_19_3,data/cohface_19_3.pkl,0.38,0.49,0.88,0.3536400880603288,6.153406223441198,0.11,0.15,0.98,14.025075866893388,0.017614873,0.0314049586776859,0.827769594223906,0.0,1.0,0.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.31,0.1,,,0.5558001778272176,0.2436227986776859,0.2795183933767434,0.3526005560055483,0.0008264462809917,1.9095283446516211,1.4628833174876037,0.4959208334167361,0.3138164036080883,1.0274483711546554,0.41072500218777624,0.07,0.009999999999999995,,,0.0,0.0,0.0
profile1d_cubic__robust_ossm_ekf,19_3,cohface_19_3,data/cohface_19_3.pkl,0.24,0.3,0.95,0.2321281972288898,10.37893304559512,0.1,0.14,0.97,14.75521603227468,0.015356745,0.0223140495867768,0.6499805819357843,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.26,0.07,,,0.5558001778272176,0.2436227986776859,0.2865900063591687,0.3484016697048207,0.0049586776859504,2.1314165083159784,1.4628833174876037,0.4701142959278865,0.3047719101194873,1.1246130632125555,0.4364598201143982,-0.020000000000000018,0.03,,,1.0,0.0,0.0
of_farneback__robust_ossm_ekf,2_3,cohface_2_3,data/cohface_2_3.pkl,0.6,0.77,0.7,0.405762242557071,2.1911689874865776,1.27,2.88,0.22,6.693213385214691,0.08698107,0.075268817204301,1.1670989062949717,0.0,1.0,0.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.57,1.26,,,0.7659551921198355,0.2442273067447624,0.3777439110031393,0.4717289863860449,0.0173697270471464,2.1574889415426206,1.4640318828150485,0.5088694586901203,0.2304779475970892,1.009175132719872,0.6240323044635311,0.030000000000000027,0.010000000000000009,,,0.0,0.0,0.0
dof__robust_ossm_ekf,2_3,cohface_2_3,data/cohface_2_3.pkl,0.65,0.81,0.67,0.4835726387231351,1.860466886556236,2.48,3.19,-0.11,5.901540283639347,0.21148616,0.3242349048800662,0.1474414582938761,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.55,0.82,,,0.7659551921198355,0.2442273067447624,0.363988464534883,0.4500482643349454,0.010752688172043,1.9103623078891403,1.4640318828150485,0.5429635468236254,0.216553065290914,1.074181083661847,0.5620181157109535,0.09999999999999998,1.6600000000000001,,,0.0,0.0,0.0
profile1d_linear__robust_ossm_ekf,2_3,cohface_2_3,data/cohface_2_3.pkl,0.44,0.69,0.75,0.3051323423570771,3.322712843871789,0.27,0.31,0.97,9.677504386359702,0.04228097,0.0157154673283705,1.185874247678918,0.0,1.0,0.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.44,0.3,,,0.7659551921198355,0.2442273067447624,0.3736287401262401,0.3585991081576457,0.0024813895781637,2.018492676405654,1.4640318828150485,0.4583809352366524,0.1982003662959935,1.0147665328314943,0.491585723747555,0.0,-0.02999999999999997,,,0.0,1.0,0.0
profile1d_quadratic__robust_ossm_ekf,2_3,cohface_2_3,data/cohface_2_3.pkl,0.51,0.65,0.78,0.344328257982186,3.611973111590664,1.17,2.66,0.25,9.224792989920871,0.04822589,0.0554177005789909,1.437470621804456,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.42,0.37,,,0.7659551921198355,0.2442273067447624,0.3887668887433198,0.4243371406965124,0.0115798180314309,1.9004248901744556,1.4640318828150485,0.5093880041438855,0.2424623059030497,1.0041935590423727,0.5916850811612685,0.09000000000000002,0.7999999999999999,,,0.0,0.0,0.0
profile1d_cubic__robust_ossm_ekf,2_3,cohface_2_3,data/cohface_2_3.pkl,0.5,0.65,0.79,0.343697579720379,3.7317592447371952,1.17,2.69,0.24,9.21233019330828,0.0515555,0.0066170388751033,1.436872209078041,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.41,0.38,,,0.7659551921198355,0.2442273067447624,0.3912554753043876,0.4170572035853668,0.010752688172043,2.2357374732432023,1.4640318828150485,0.4624904805334753,0.220407438261479,1.062427970588703,0.588295802631368,0.09000000000000002,0.7899999999999999,,,0.0,0.0,0.0
